Nº OCORRÊNCIA;DATA DO FATO;HORA DO FATO;OBJETO;AÇAO ;UF;MUNICIPIO;BAIRRO;LOGRADOURO;TIPO DE LOCAL
52237723;04/09/2023;20:43:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JARDIM LIMOEIRO;ROD ES 010;VEICULO
52237904;04/09/2023;05:30:00;BICICLETA;FURTADO;ES;BARRA DE SAO FRANCISCO;CENTRO;RUA ASTROGILDO ROMAO DOS ANJOS;VIA PUBLICA
52237957;04/09/2023;21:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;NOVA ROSA DA PENHA;Sem InformaçAo;VEICULO
52238013;04/09/2023;11:20:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;PORTO CANOA;AV BRASILIA;COMERCIO
52238068;04/09/2023;22:40:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;NOVA CARAPINA II;Sem InformaçAo;VIA PUBLICA
52238310;04/09/2023;14:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;Sem InformaçAo;VIA PUBLICA
52238422;04/09/2023;23:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;PRAIA DO SUA;Sem InformaçAo;VIA PUBLICA
52239152;04/09/2023;17:30:00;APARELHOS TELEFONICOS;FURTADO;ES;PIUMA;CEU AZUL;AVENIDA 1º  DE MAIO;RESIDÊNCIA
52239354;04/09/2023;18:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JARDIM LIMOEIRO;ROD BR 101;VIA PUBLICA
52239454;04/09/2023;10:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;ILHA DO BOI;NA ESCADARIA DO HOTEL SENAC;VIA PUBLICA
52239554;04/09/2023;20:59:00;APARELHOS TELEFONICOS;FURTADO;ES;VENDA NOVA DO IMIGRANTE;VILA DA MATA;LORENÇO LORENÇAO;OUTRO LOCAL
52240231;04/09/2023;07:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;OUTRO LOCAL;Sem InformaçAo;VIA PUBLICA
52243181;04/09/2023;11:48:00;BICICLETA;FURTADO;ES;VILA VELHA;COQUEIRAL DE ITAPARICA;AV. SANTA LEOPOLDINA;RESIDÊNCIA
52243310;04/09/2023;15:10:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JARDIM LIMOEIRO;AV NORTE SUL;COMERCIO
52247225;04/09/2023;00:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;OUTRO LOCAL;Sem InformaçAo;VIA PUBLICA
52247560;04/09/2023;04:40:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;DIVINO ESPIRITO SANTO;Sem InformaçAo;VIA PUBLICA
52250081;04/09/2023;18:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SAO MATEUS;PALMITO;BR 101;RODOVIA FEDERAL
52250123;04/09/2023;14:30:00;VEICULO;ROUBADO;ES;SERRA;BELVEDERE;AV RIO BRANCO;VIA PUBLICA
52257613;04/09/2023;Indeterminada;APARELHOS TELEFONICOS;FURTADO;ES;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;Sem InformaçAo;VEICULO
52264045;04/09/2023;16:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;ITACIBA;PRACINHA DE ITACIBA;VIA PUBLICA
52267022;04/09/2023;19:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;BARRO VERMELHO;Sem InformaçAo;VEICULO
52268584;04/09/2023;01:00:00;VEICULO;FURTADO;ES;CARIACICA;CAMPO GRANDE;AV EXPEDITO GARCIA;VIA PUBLICA
52287495;04/09/2023;03:00:00;BICICLETA;FURTADO;ES;SERRA;JOSE DE ANCHIETA;RUA CEDRO;COMERCIO
52292232;04/09/2023;17:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JOSE DE ANCHIETA;RODOVIA GOVERNADOR MARIO;COMERCIO
52296284;04/09/2023;04:20:00;BICICLETA;FURTADO;ES;SAO MATEUS;CENTRO;AV. MATEUS CUNHA FUNDAO;VIA PUBLICA
52297739;04/09/2023;08:40:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;NOVA ITAPARICA;RUA JOAO EVANGELISTA DE SOUZA;VIA PUBLICA
52297739;04/09/2023;08:40:00;VEICULO;ROUBADO;ES;VILA VELHA;NOVA ITAPARICA;RUA JOAO EVANGELISTA DE SOUZA;VIA PUBLICA
52298734;04/09/2023;07:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;BARCELONA;Sem InformaçAo;VIA PUBLICA
52298882;04/09/2023;13:40:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JARDIM LIMOEIRO;SAO PEDRO;COMERCIO
52298899;04/09/2023;16:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;AVENIDA PRIMEIRA AVENIDA;VEICULO
52298938;04/09/2023;18:10:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JARDIM LIMOEIRO;PONTO DE ONIBUS;VIA PUBLICA
52299046;04/09/2023;18:20:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JARDIM LIMOEIRO;RODOVIA MARIO COVAS;OUTRO LOCAL
52299220;04/09/2023;21:13:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;NOVO HORIZONTE;RODOVIA ES-010;VEICULO
52309025;04/09/2023;18:30:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;ILHA DA CONCEICAO;ETERO FABRI;VIA PUBLICA
52316178;04/09/2023;20:40:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;CHACARA PARREIRAL;ES010;RODOVIA ESTADUAL
52746336;04/09/2023;20:00:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;COBILANDIA;AV CARLOS LINDENBERG;VIA PUBLICA
52235684;05/09/2023;23:30:00;VEICULO;FURTADO;ES;VITORIA;SAO CRISTOVAO;RUA- JOSE MOTA FRAGA;VIA PUBLICA
52235784;05/09/2023;01:35:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;SANTA MONICA;Sem InformaçAo;VIA PUBLICA
52235784;05/09/2023;01:35:00;VEICULO;ROUBADO;ES;VILA VELHA;SANTA MONICA;Sem InformaçAo;VIA PUBLICA
52236114;05/09/2023;01:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;JAGUARE;LAGOA DO MACUCO;SAO JAO DO ESTIVADO;RESIDÊNCIA
52236114;05/09/2023;01:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;JAGUARE;LAGOA DO MACUCO;SAO JAO DO ESTIVADO;RESIDÊNCIA
52236114;05/09/2023;01:00:00;VEICULO;ROUBADO;ES;JAGUARE;LAGOA DO MACUCO;SAO JAO DO ESTIVADO;RESIDÊNCIA
52236320;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;PLANALTO DE CARAPINA;Sem InformaçAo;COMERCIO
52236320;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;PLANALTO DE CARAPINA;Sem InformaçAo;COMERCIO
52236320;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;PLANALTO DE CARAPINA;Sem InformaçAo;COMERCIO
52236320;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;PLANALTO DE CARAPINA;Sem InformaçAo;COMERCIO
52236320;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;PLANALTO DE CARAPINA;Sem InformaçAo;COMERCIO
52236320;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;PLANALTO DE CARAPINA;Sem InformaçAo;COMERCIO
52236446;05/09/2023;01:20:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;BAIRRO DE FATIMA;AV JOSE MARTINS RATO;VIA PUBLICA
52236446;05/09/2023;01:20:00;VEICULO;ROUBADO;ES;SERRA;BAIRRO DE FATIMA;AV JOSE MARTINS RATO;VIA PUBLICA
52236524;05/09/2023;01:00:00;VEICULO;FURTADO;ES;COLATINA;BAUNILHA;RUA VIRGINIA CALMON;VIA PUBLICA
52236800;05/09/2023;06:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;ATAIDE;Sem InformaçAo;VIA PUBLICA
52237268;05/09/2023;07:40:00;VEICULO;FURTADO;ES;CACHOEIRO DE ITAPEMIRIM;CENTRO;LINHA VERMELHA;VIA PUBLICA
52237329;05/09/2023;06:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;CACHOEIRO DE ITAPEMIRIM;CENTRO;ITAU - PROXIMO AO PONTO DE TAXI;AGÊNCIA BANCARIA
52237475;05/09/2023;08:00:00;VEICULO;FURTADO;ES;MARILANDIA;ZONA RURAL;CORREGO DO ALEMAO;RESIDÊNCIA
52237883;05/09/2023;08:00:00;APARELHOS TELEFONICOS;FURTADO;ES;CACHOEIRO DE ITAPEMIRIM;BNH;RUA OSTILHIO BORGES;VIA PUBLICA
52237914;05/09/2023;07:00:00;VEICULO;FURTADO;ES;VILA VELHA;ARACAS;RUA LIMA;VIA PUBLICA
52238353;05/09/2023;03:00:00;VEICULO;ROUBADO;ES;VILA VELHA;NOVO MEXICO;RUA LEILA DINIZ;VIA PUBLICA
52238353;05/09/2023;03:00:00;VEICULO;ROUBADO;ES;VILA VELHA;NOVO MEXICO;RUA LEILA DINIZ;VIA PUBLICA
52238456;05/09/2023;05:20:00;VEICULO;FURTADO;ES;VITORIA;JOANA DARC;RUA ORLINDA DA ROCHA NUNES;VIA PUBLICA
52238510;05/09/2023;10:00:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;JARDIM COLORADO;RUA ROSA;OUTRO LOCAL
52238670;05/09/2023;05:00:00;BICICLETA;FURTADO;ES;SERRA;JARDIM LIMOEIRO;AV LOURIVAL NUNES;COMERCIO
52238670;05/09/2023;05:00:00;BICICLETA;FURTADO;ES;SERRA;JARDIM LIMOEIRO;AV LOURIVAL NUNES;COMERCIO
52238827;05/09/2023;04:12:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;PRAIA DA COSTA;AV HUGO MUSSO;ESCOLA
52238828;05/09/2023;04:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;TABUAZEIRO;RUA MAJOR JOSIAS C DO NASCIMENTO;RESIDÊNCIA
52239046;05/09/2023;11:00:00;VEICULO;FURTADO;ES;VITORIA;JABOUR;RUA ALDOMARIO SOARES PINTO;VIA PUBLICA
52239172;05/09/2023;22:30:00;APARELHOS TELEFONICOS;FURTADO;ES;CARIACICA;NOVA BRASILIA;PRAÇA DE NOVA BRASILIA;VIA PUBLICA
52239281;05/09/2023;06:30:00;VEICULO;FURTADO;ES;CARIACICA;CAMPO GRANDE;RUA PIO XII;VIA PUBLICA
52239501;05/09/2023;05:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;ITACIBA;ROD JOSE SETTE;VIA PUBLICA
52239586;05/09/2023;Indeterminada;APARELHOS TELEFONICOS;FURTADO;ES;CARIACICA;CASTELO BRANCO;RUA PRIMEIRO DE MAIO;RESIDÊNCIA
52239631;05/09/2023;13:00:00;VEICULO;FURTADO;ES;VITORIA;JARDIM DA PENHA;RUA MARIA ELEONORA PEREIRA;VIA PUBLICA
52239682;05/09/2023;14:17:00;VEICULO;FURTADO;ES;ARACRUZ;JACUPEMBA;RUA PROJETADA;RESIDÊNCIA
52239683;05/09/2023;11:50:00;VEICULO;ROUBADO;ES;VILA VELHA;GUARANHUNS;RUA MOACYR FRAGA;VIA PUBLICA
52239982;05/09/2023;12:00:00;VEICULO;ROUBADO;ES;CARIACICA;CACAROCA;RODOVIA LESTE OESTE;VIA PUBLICA
52240149;05/09/2023;12:30:00;VEICULO;FURTADO;ES;CARIACICA;CASTELO BRANCO;Sem InformaçAo;VIA PUBLICA
52240744;05/09/2023;12:28:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;SAO GERALDO;CRACOLANDIA;VEICULO
52240811;05/09/2023;Indeterminada;APARELHOS TELEFONICOS;FURTADO;ES;LINHARES;OUTRO LOCAL;Sem InformaçAo;OUTRO LOCAL
52241050;05/09/2023;16:00:00;VEICULO;FURTADO;ES;NOVA VENECIA;CENTRO;RUA EURICO SALES;VIA PUBLICA
52241506;05/09/2023;11:30:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;COBILANDIA;RUA DA FEIRA;VIA PUBLICA
52241600;05/09/2023;14:00:00;VEICULO;FURTADO;ES;VITORIA;GOIABEIRAS;RUA ADALFREDO WANICK;VIA PUBLICA
52243075;05/09/2023;18:00:00;APARELHOS TELEFONICOS;FURTADO;ES;MARATAIZES;BARRA DE ITAPEMIRIM;AV CRISTIANO DIAS LOPES FILHO;COMERCIO
52243539;05/09/2023;Indeterminada;VEICULO;ROUBADO;ES;SERRA;NOVO HORIZONTE;Sem InformaçAo;VIA PUBLICA
52243711;05/09/2023;17:30:00;VEICULO;FURTADO;ES;SERRA;BAIRRO DAS LARANJEIRAS;RUA ITACACI;VIA PUBLICA
52244924;05/09/2023;23:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;PRAIA DAS GAIVOTAS;RUA LUCIO ALVES CUNHA;VIA PUBLICA
52244924;05/09/2023;23:30:00;VEICULO;ROUBADO;ES;VILA VELHA;PRAIA DAS GAIVOTAS;RUA LUCIO ALVES CUNHA;VIA PUBLICA
52245494;05/09/2023;21:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;RESIDENCIAL JACARAIPE;ORLA JACARAIPE;VIA PUBLICA
52245494;05/09/2023;21:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;RESIDENCIAL JACARAIPE;ORLA JACARAIPE;VIA PUBLICA
52245494;05/09/2023;21:00:00;VEICULO;ROUBADO;ES;SERRA;RESIDENCIAL JACARAIPE;ORLA JACARAIPE;VIA PUBLICA
52246064;05/09/2023;18:00:00;BICICLETA;ROUBADO;ES;VILA VELHA;ARACAS;ALAMEDA MOSCOU;VIA PUBLICA
52246178;05/09/2023;16:50:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;ATAIDE;PRINCESA ISABEL;COMERCIO
52246181;05/09/2023;Indeterminada;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;ALECRIM;Sem InformaçAo;COMERCIO
52246312;05/09/2023;20:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;PRAIA DO CANTO;BC EUGENIO NETO;VIA PUBLICA
52246322;05/09/2023;20:15:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;PORTO DE SANTANA;Sem InformaçAo;VEICULO
52246430;05/09/2023;19:50:00;BICICLETA;ROUBADO;ES;VITORIA;JARDIM DA PENHA;PIER  DE YEMANJA;VIA PUBLICA
52246635;05/09/2023;21:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;PARQUE JACARAIPE;Sem InformaçAo;RODOVIA ESTADUAL
52246656;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;VIANA;PRIMAVERA;RUA GALDINO PIMENTEL;VIA PUBLICA
52246835;05/09/2023;22:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;ENSEADA DO SUA;AV. AMERICO BUAIZ;OUTRO LOCAL
52246938;05/09/2023;14:50:00;VEICULO;FURTADO;ES;VITORIA;MATA DA PRAIA;RUA NANCY A VIEIRA DE MENEZES;VIA PUBLICA
52247160;05/09/2023;20:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;SANTA LUZIA;RUA JERUSALEM;VIA PUBLICA
52247174;05/09/2023;20:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;SANTA LUZIA;RUA JERUSALEM;VIA PUBLICA
52247174;05/09/2023;20:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;SANTA LUZIA;RUA JERUSALEM;VIA PUBLICA
52248230;05/09/2023;23:00:00;VEICULO;FURTADO;ES;BAIXO GUANDU;CENTRO;RUA ALVARO RODRIGUES DA MATA;COMERCIO
52248233;05/09/2023;22:10:00;APARELHOS TELEFONICOS;ROUBADO;ES;CACHOEIRO DE ITAPEMIRIM;CENTRO;ILHA;VIA PUBLICA
52248742;05/09/2023;16:40:00;APARELHOS TELEFONICOS;FURTADO;ES;VITORIA;CARATOIRA;RUA FERREIRA DAS NEVES;RESIDÊNCIA
52250191;05/09/2023;20:45:00;VEICULO;ROUBADO;ES;SERRA;CIDADE CONTINENTAL;PRINCIPAL;VIA PUBLICA
52251395;05/09/2023;22:00:00;APARELHOS TELEFONICOS;FURTADO;ES;SAO MATEUS;LITORANEO;Sem InformaçAo;OUTRO LOCAL
52251707;05/09/2023;22:00:00;VEICULO;ROUBADO;ES;SERRA;ENSEADA DE JACARAIPE;SACRAMENTO;VIA PUBLICA
52255542;05/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;RESIDENCIAL CENTRO DA SERRA;RUA SAO DOMINGOS;VIA PUBLICA
52263454;05/09/2023;22:00:00;APARELHOS TELEFONICOS;FURTADO;ES;BAIXO GUANDU;CENTRO;AV DEZ DE ABRIL;COMERCIO
52263521;05/09/2023;10:00:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;GLORIA;ONIBUS;RESIDÊNCIA
52263905;05/09/2023;08:28:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;CAMPO GRANDE;Sem InformaçAo;COMERCIO
52265456;05/09/2023;19:20:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;SAO TORQUATO;Sem InformaçAo;VEICULO
52287234;05/09/2023;Indeterminada;BICICLETA;FURTADO;ES;PIUMA;NITEROI;RUA IZALINA MOREIRA SCHERRER;RESIDÊNCIA
52289745;05/09/2023;23:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;ALZIRA RAMOS;RUA X;RESIDÊNCIA
52291855;05/09/2023;00:00:00;APARELHOS TELEFONICOS;FURTADO;ES;VIANA;CENTRO;RUA BOA VISTA;RESIDÊNCIA
52292313;05/09/2023;20:50:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;MANOEL PLAZA;RUA O;VIA PUBLICA
52298759;05/09/2023;23:44:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;BARRA DO JUCU;Sem InformaçAo;VEICULO
52299945;05/09/2023;17:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;CARAPINA GRANDE;EMEF LACY ZULEICA NUNES;ESCOLA
52308391;05/09/2023;15:00:00;APARELHOS TELEFONICOS;FURTADO;ES;SERRA;VALPARAISO;PARQUE DA CIDADE;VIA PUBLICA
52315720;05/09/2023;13:20:00;APARELHOS TELEFONICOS;FURTADO;ES;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;RUA COELHO NETO SN;VEICULO
52315832;05/09/2023;18:20:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;SAO DIOGO I;Sem InformaçAo;VIA PUBLICA
52315858;05/09/2023;18:19:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;SAO DIOGO I;RUA LONDRINA;VIA PUBLICA
52315868;05/09/2023;15:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;R. PAULO SETUBAL;VIA PUBLICA
52411755;05/09/2023;17:00:00;APARELHOS TELEFONICOS;FURTADO;ES;GUACUI;OUTRO LOCAL;RUA DA PALHA;RESIDÊNCIA
52414777;05/09/2023;23:00:00;VEICULO;FURTADO;ES;VILA VELHA;RESIDENCIAL JABAETE;RUA FRANÇA;RESIDÊNCIA
52452674;05/09/2023;13:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;JARDIM CAMPO GRANDE;AV. ESPIRITO SANTO;VIA PUBLICA
52503846;05/09/2023;12:00:00;BICICLETA;FURTADO;ES;VIANA;VILA BETHANIA;JOAO DEOLINDO;RESIDÊNCIA
52245042;06/09/2023;22:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;JARDIM DA PENHA;AVA DANTE MICHELINI;VIA PUBLICA
52245042;06/09/2023;22:30:00;VEICULO;ROUBADO;ES;VITORIA;JARDIM DA PENHA;AVA DANTE MICHELINI;VIA PUBLICA
52246069;06/09/2023;05:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;VALPARAISO;RUA PIUMA;VIA PUBLICA
52246115;06/09/2023;04:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;COBILANDIA;Sem InformaçAo;VIA PUBLICA
52246221;06/09/2023;00:00:00;VEICULO;FURTADO;ES;GUARAPARI;COROADO;RUA PIAUI;VIA PUBLICA
52246223;06/09/2023;06:00:00;BICICLETA;FURTADO;ES;SAO MATEUS;SERNAMBY;RUA DR ADEMAR DE OLIVEIRA NEVES;RESIDÊNCIA
52246223;06/09/2023;06:00:00;BICICLETA;FURTADO;ES;SAO MATEUS;SERNAMBY;RUA DR ADEMAR DE OLIVEIRA NEVES;RESIDÊNCIA
52246226;06/09/2023;18:00:00;APARELHOS TELEFONICOS;FURTADO;ES;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;AV MINAS GERAIS;RESIDÊNCIA
52246568;06/09/2023;05:00:00;BICICLETA;FURTADO;ES;MONTANHA;CENTRO;PRAÇA OSVALDO LOPES;VIA PUBLICA
52246621;06/09/2023;07:10:00;APARELHOS TELEFONICOS;ROUBADO;ES;VIANA;CAXIAS DO SUL;RODOVIA BR-262, KM 8;VIA PUBLICA
52246715;06/09/2023;Indeterminada;VEICULO;FURTADO;ES;VIANA;ZONA RURAL;PROJETADA;RESIDÊNCIA
52246813;06/09/2023;01:40:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;VILA CAPIXABA;Sem InformaçAo;VIA PUBLICA
52246815;06/09/2023;01:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VITORIA;VILA RUBIM;Sem InformaçAo;VIA PUBLICA
52247142;06/09/2023;08:35:00;APARELHOS TELEFONICOS;FURTADO;ES;BOA ESPERANCA;NOVA CIDADE;AV SAO PAULO;REPARTICAO PUBLICA
52247191;06/09/2023;09:30:00;APARELHOS TELEFONICOS;FURTADO;ES;PINHEIROS;VILA NOVA;POSTO DE SAUDE DO VILA NOVA;OUTRO LOCAL
52247568;06/09/2023;07:40:00;VEICULO;FURTADO;ES;SERRA;MANOEL PLAZA;RUA L;VIA PUBLICA
52247906;06/09/2023;07:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;JOAO GOULART;RUA TRANQUEDO NEVES;VIA PUBLICA
52248466;06/09/2023;09:00:00;APARELHOS TELEFONICOS;FURTADO;ES;LINHARES;OUTRO LOCAL;Sem InformaçAo;VEICULO
52248635;06/09/2023;12:35:00;VEICULO;ROUBADO;ES;CARIACICA;ORIENTE;RUA JAIRO MAIA;VIA PUBLICA
52248828;06/09/2023;Indeterminada;APARELHOS TELEFONICOS;ROUBADO;ES;LINHARES;SHELL;Sem InformaçAo;VIA PUBLICA
52249415;06/09/2023;00:00:00;APARELHOS TELEFONICOS;FURTADO;ES;MONTANHA;CENTRO;RUA GETULIO VARGAS;VIA PUBLICA
52250030;06/09/2023;14:40:00;APARELHOS TELEFONICOS;ROUBADO;ES;CARIACICA;CAMPO GRANDE;AVENIDA EXPEDITO GARCIA;COMERCIO
52250030;06/09/2023;14:40:00;VEICULO;ROUBADO;ES;CARIACICA;CAMPO GRANDE;AVENIDA EXPEDITO GARCIA;COMERCIO
52250203;06/09/2023;02:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;COSTA DOURADA;AV PRINCIPAL;VIA PUBLICA
52250381;06/09/2023;15:00:00;APARELHOS TELEFONICOS;FURTADO;ES;CARIACICA;CAMPO GRANDE;ONIBUS 515;VEICULO
52250381;06/09/2023;15:00:00;APARELHOS TELEFONICOS;FURTADO;ES;CARIACICA;CAMPO GRANDE;ONIBUS 515;VEICULO
52250483;06/09/2023;08:00:00;APARELHOS TELEFONICOS;FURTADO;ES;CARIACICA;CAMPO GRANDE;AV EXPEDITO GARCIA;RESIDÊNCIA
52250496;06/09/2023;13:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;MANOEL PLAZA;RUA L;VIA PUBLICA
52251855;06/09/2023;18:00:00;VEICULO;FURTADO;ES;VILA VELHA;ITAPOA;RUA ITAQUARI;VIA PUBLICA
52251951;06/09/2023;17:40:00;APARELHOS TELEFONICOS;FURTADO;ES;VITORIA;MARUIPE;AVENIDA MARUIPE;OUTRO LOCAL
52251971;06/09/2023;18:30:00;APARELHOS TELEFONICOS;ROUBADO;ES;CACHOEIRO DE ITAPEMIRIM;CORONEL BORGES;RUA ETELVINA DE SOUZA;VIA PUBLICA
52252056;06/09/2023;18:00:00;APARELHOS TELEFONICOS;FURTADO;ES;VITORIA;SANTA LUCIA;AV. RIO BRANCO;VIA PUBLICA
52252179;06/09/2023;18:10:00;VEICULO;FURTADO;ES;VITORIA;JARDIM DA PENHA;AV. DANTE MICHELINI 1275;VIA PUBLICA
52252449;06/09/2023;21:00:00;VEICULO;ROUBADO;ES;SERRA;VALPARAISO;NAO SABE;VIA PUBLICA
52253223;06/09/2023;10:30:00;VEICULO;ROUBADO;ES;VILA VELHA;PRAIA DE ITAPARICA;RUA MUQUI;VIA PUBLICA
52253591;06/09/2023;11:53:00;VEICULO;ROUBADO;ES;VILA VELHA;PRAIA DE ITAPARICA;AV ESTUD JOSE JULIO DE SOUZA;VIA PUBLICA
52255014;06/09/2023;12:55:00;APARELHOS TELEFONICOS;ROUBADO;ES;GUARAPARI;SOL NASCENTE;Sem InformaçAo;VIA PUBLICA
52255160;06/09/2023;Indeterminada;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;PARQUE JACARAIPE;Sem InformaçAo;VIA PUBLICA
52255160;06/09/2023;Indeterminada;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;PARQUE JACARAIPE;Sem InformaçAo;VIA PUBLICA
52255160;06/09/2023;Indeterminada;VEICULO;ROUBADO;ES;SERRA;PARQUE JACARAIPE;Sem InformaçAo;VIA PUBLICA
52255665;06/09/2023;Indeterminada;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;JOSE DE ANCHIETA;Sem InformaçAo;VIA PUBLICA
52255873;06/09/2023;Indeterminada;VEICULO;FURTADO;ES;SERRA;CARAPINA;Sem InformaçAo;VIA PUBLICA
52257777;06/09/2023;11:00:00;APARELHOS TELEFONICOS;FURTADO;ES;GUARAPARI;SETIBA;Sem InformaçAo;VEICULO
52262844;06/09/2023;12:00:00;APARELHOS TELEFONICOS;ROUBADO;ES;SERRA;BAIRRO DAS LARANJEIRAS;AVENIDA NORTE SUL;VEICULO
52262849;06/09/2023;16:00:00;APARELHOS TELEFONICOS;FURTADO;ES;SERRA;CONJUNTO JACARAIPE;Sem InformaçAo;OUTRO LOCAL
52263158;06/09/2023;21:33:00;BICICLETA;FURTADO;ES;VILA VELHA;CENTRO VILA VELHA;RUA HENRIQUE MOSCOSO;CONSULTORIO
52263166;06/09/2023;12:30:00;APARELHOS TELEFONICOS;FURTADO;ES;VILA VELHA;XURY;Sem InformaçAo;OUTRO LOCAL
52263188;06/09/2023;00:10:00;APARELHOS TELEFONICOS;ROUBADO;ES;VILA VELHA;GUARANHUNS;Sem InformaçAo;VIA PUBLICA
52263542;06/09/2023;16:00:00;VEICULO;FURTADO;ES;VITORIA;JARDIM CAMBURI;RUA DR JOAO BATISTA MIRANDA AMARAL;VIA PUBLICA
