Nº OCORRENCIA;DATA DO FATO;HORA DO FATO;GRUPO DE INCIDENTE;TIPO DE INCIDENTE;UF;MUNICIPIO;BAIRRO;TIPO LOCAL
52929220;20/11/2023;00:13:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;NOVA VENECIA;SAO CRISTOVAO;DomicIlio
52929112;20/11/2023;23:53:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;CENTRO;PraCa / Parques / Area PUblica
52935879;20/11/2023;17:34:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;GURIRI;Via PUblica
52932094;20/11/2023;11:14:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;INHANGUETA;Via PUblica
52950691;22/11/2023;12:16:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CONCEICAO DA BARRA;CENTRO;Via PUblica
52949032;22/11/2023;09:20:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;DIVINO ESPIRITO SANTO;Via PUblica
52957468;23/11/2023;07:22:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;PORTAL DE JACARAIPE;Terreno Baldio / ConstruCAo / Mata
52956887;23/11/2023;03:26:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SOORETAMA;CONJUNTO DALVO LOUREIRO;Via PUblica
52972787;24/11/2023;18:36:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;NOVA ROSA DA PENHA II;Terreno Baldio / ConstruCAo / Mata
52975846;25/11/2023;03:08:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;ARACRUZ;GUARANA;Via PUblica
52980875;25/11/2023;17:12:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;CRUZEIRO DO SUL;Estabelecimento Comercial
52981254;25/11/2023;17:54:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;ZUMBI DOS PALMARES;Via PUblica
52986529;26/11/2023;07:13:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CACHOEIRO DE ITAPEMIRIM;MONTE LIBANO;Via PUblica
52986500;26/11/2023;07:10:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SOORETAMA;SAYONARA;DomicIlio
52991470;26/11/2023;18:32:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;ATAIDE;Via PUblica
52994551;27/11/2023;04:05:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;BOM JESUS DO NORTE;LOTEAMENTO GRANDE VITORIA;DomicIlio
53000758;27/11/2023;17:20:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CACHOEIRO DE ITAPEMIRIM;VALAO;Via PUblica
53003043;27/11/2023;21:52:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;AVISO;DomicIlio
52994032;27/11/2023;01:59:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;ZONA RURAL;Estabelecimento Comercial
53000984;27/11/2023;17:40:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;NOVA CAPARINA I;DomicIlio
53013237;28/11/2023;22:09:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;BARRA DE SAO FRANCISCO;VILA VICENTE;Via PUblica
53005028;28/11/2023;07:25:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;JAGUARE;FATIMA;Via PUblica
53013354;28/11/2023;22:59:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;PEDRO CANARIO;CENTRO;Estabelecimento Comercial
53013630;28/11/2023;23:15:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;CARATOIRA;Via PUblica
53016489;29/11/2023;10:53:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;VILA INDEPENDENCIA;Via PUblica
53017424;29/11/2023;12:38:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;ITAUNINHAS;DomicIlio
53023358;30/11/2023;02:06:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;COLATINA;NOSSA SENHROA APARECIDA;DomicIlio
53028699;30/11/2023;15:52:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;FAZENDA RIO DOCE;Terreno Baldio / ConstruCAo / Mata
53027953;30/11/2023;14:39:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;SANTO ANDRE;PraCa / Parques / Area PUblica
53033467;01/12/2023;02:24:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;JOCAFE;DomicIlio
53039320;01/12/2023;16:35:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;CIVIT II;Terreno Baldio / ConstruCAo / Mata
53042973;02/12/2023;02:33:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;COHAB;Via PUblica
53047322;02/12/2023;15:16:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;GURIRI;Via PUblica
53050377;02/12/2023;21:17:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;MATA DA SERRA;Estabelecimento Comercial
53048495;02/12/2023;17:36:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SOORETAMA;ALEGRE;Via PUblica
53051100;03/12/2023;22:45:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;BARRA DE SAO FRANCISCO;COLINA;Via PUblica
53057879;03/12/2023;18:39:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;COLATINA;ZONA RURAL;DomicIlio
53056846;03/12/2023;16:27:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;INTERLAGOS;Via PUblica
53054178;03/12/2023;10:24:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;PONTAL DO OURO;DomicIlio
53052907;03/12/2023;05:14:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;PEDRO CANARIO;CRISTAL DO NORTE;DomicIlio
53058800;03/12/2023;20:35:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;PRESIDENTE KENNEDY;JAQUEIRA;DomicIlio
53013053;03/12/2023;09:56:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;VALE ENCANTADO;Via PUblica
53056087;03/12/2023;14:54:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;SANTO ANTONIO;Terreno Baldio / ConstruCAo / Mata
53064930;04/12/2023;14:17:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;VILA NOVA DE COLARES;Via PUblica
53060373;04/12/2023;00:36:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;TABUAZEIRO;Via PUblica
53056950;05/12/2023;06:54:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;FRADINHOS;Terreno Baldio / ConstruCAo / Mata
53083926;06/12/2023;13:44:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;PARQUE DAS GAIVOTAS;Via PUblica
53087258;06/12/2023;19:34:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SOORETAMA;SAYONARA;Estabelecimento Comercial
53101634;07/12/2023;15:05:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;ALECRIM;Via PUblica
53097711;07/12/2023;21:12:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;JARDIM DO VALE;Via PUblica
53104218;08/12/2023;12:55:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;NOVA ROSA DA PENHA II;Via PUblica
53105987;08/12/2023;19:50:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;RESIDENCIAL JACARAIPE;Estabelecimento Comercial
53109819;09/12/2023;03:31:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;VISTA MAR;Via PUblica
53110281;09/12/2023;06:04:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;ITAPEMIRIM;JOACIMA;DomicIlio
53111962;09/12/2023;10:33:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;JAGUARE;NOVO TEMPO;Via PUblica
53108579;09/12/2023;23:38:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO GABRIEL DA PALHA;ZONA RURAL;DomicIlio
53117053;09/12/2023;15:37:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;JARDIM CARAPINA;Via PUblica
53109817;09/12/2023;03:32:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;LAGOA DE JACARAIPE;PraCa / Parques / Area PUblica
53126344;10/12/2023;22:26:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;AGUA DOCE DO NORTE;VILA NELITA;Via PUblica
53126683;10/12/2023;23:17:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;BALNEARIO DE CARAPEBUS;Via PUblica
53128102;10/12/2023;23:17:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;BALNEARIO DE CARAPEBUS;Via PUblica
53125782;10/12/2023;21:11:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;FEU ROSA;Via PUblica
53133823;11/12/2023;17:37:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;VILA PRUDENCIO;DomicIlio
53137515;12/12/2023;08:29:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;VALE DOS REIS;Terreno Baldio / ConstruCAo / Mata
53139981;12/12/2023;17:53:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;ECOPORANGA;HOMERO AMANTE;Via PUblica
53114020;12/12/2023;12:05:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;JARDIM MARILANDIA;Estabelecimento Comercial
53143852;12/12/2023;19:52:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;INHANGUETA;Estabelecimento Comercial
53126296;12/12/2023;11:15:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;MARUIPE;Via PUblica
53152107;13/12/2023;19:13:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO JOSE DO CALCADO;JORGE OURIQUE;Via PUblica
53152107;13/12/2023;19:13:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO JOSE DO CALCADO;JORGE OURIQUE;Via PUblica
53125950;14/12/2023;15:39:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;PARQUE DAS GAIVOTAS;Via PUblica
53194417;14/12/2023;08:56:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VENDA NOVA DO IMIGRANTE;SANTA CRUZ;Terreno Baldio / ConstruCAo / Mata
53167911;15/12/2023;15:20:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;BEBEDOURO;Curso D'Agua
53167875;15/12/2023;13:48:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;NOVA ALMEIDA;Via PUblica
53171039;15/12/2023;19:14:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;NOVA CARAPINA II;Curso D'Agua
53171699;15/12/2023;20:23:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;VILA GUARANHUNS;Estabelecimento Comercial
53173760;16/12/2023;00:48:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;BANDEIRANTES;Via PUblica
53179507;16/12/2023;17:26:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;FUNDAO;DIRECAO;Terreno Baldio / ConstruCAo / Mata
53185846;17/12/2023;09:41:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;BREJETUBA;BARRA SAO DOMINGOS PEQUENO;Via PUblica
53185091;17/12/2023;06:29:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;SANTANA;DomicIlio
53188242;17/12/2023;15:20:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO GABRIEL DA PALHA;JARDIM DE INFANCIA;Via PUblica
53183100;17/12/2023;00:05:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;BALNEARIO DE CARAPEBUS;Via PUblica
53192955;18/12/2023;01:20:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;ARACRUZ;BAARA DO RIACHO;DomicIlio
53192754;18/12/2023;00:21:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;IUNA;ZONA RURAL;Via PUblica
53197952;18/12/2023;14:57:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;ATAIDE;Via PUblica
53205560;19/12/2023;10:38:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;SANTA MARIA;DomicIlio
53221197;20/12/2023;21:14:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;VISTA DA SERRA I;Via PUblica
53212999;20/12/2023;02:55:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VILA VELHA;COBILANDIA;Terreno Baldio / ConstruCAo / Mata
53188704;20/12/2023;09:44:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;MARUIPE;Via PUblica
53088151;21/12/2023;11:45:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CARIACICA;NOVA ESPERANCA;Via PUblica
53228132;21/12/2023;15:51:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;MONTANHA;CENTRO;Via PUblica
53230068;21/12/2023;19:15:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;CARAPINA GRANDE;Via PUblica
53240961;22/12/2023;21:56:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;INTERLAGOS;Via PUblica
53232662;22/12/2023;02:25:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;VILA NOVA DE COLARES;Via PUblica
53246412;23/12/2023;14:24:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;ATILIO VIVACQUA;ALTO SAO JOSE;DomicIlio
53246038;23/12/2023;13:44:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;NOVA ALMEIDA;Via PUblica
53262618;25/12/2023;03:46:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;BOM JESUS DO NORTE;SAO JOAO;Via PUblica
53260344;25/12/2023;23:46:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CACHOEIRO DE ITAPEMIRIM;MONTE BELO;Via PUblica
53260344;25/12/2023;23:46:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;CACHOEIRO DE ITAPEMIRIM;MOTNE BELO;Via PUblica
53267612;25/12/2023;17:20:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;PRESIDENTE KENNEDY;MAROBA;DomicIlio
53260572;25/12/2023;00:06:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO MATEUS;CORREGO CEREJEIRA;DomicIlio
53269353;25/12/2023;20:59:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;LAGOA DE JACARAIPE;DomicIlio
53270155;25/12/2023;22:42:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SOORETAMA;ALEGRE;Via PUblica
53270155;25/12/2023;22:42:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SOORETAMA;ALEGRE;Via PUblica
53301075;27/12/2023;01:39:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;IUNA;UBERABA;Via PUblica
53306247;29/12/2023;21:43:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;COLATINA;NOVO HORIZONTE;Via PUblica
53305989;29/12/2023;21:12:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;LINHARES;ARACA;Via PUblica
53299678;29/12/2023;09:15:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;RIO BANANAL;ZONA RURAL;Outros Locais
53300282;29/12/2023;10:53:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;SAO GERALDO;Via PUblica
53309640;30/12/2023;12:00:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;ARACRUZ;BARRA DO RIACHO;Via PUblica
53308637;30/12/2023;04:59:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;JOAO NEIVA;SAO CARLOS II;Via PUblica
53306488;30/12/2023;22:09:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;VITORIA;NOVA PALESTINA;Via PUblica
53318216;31/12/2023;05:39:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;ARACRUZ;BARRA DO RIACHO;Via PUblica
53318274;31/12/2023;06:06:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;GUARAPARI;MUQUICABA;DomicIlio
53323442;31/12/2023;20:51:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SAO DOMINGOS DO NORTE;ZONA RURAL;Via PUblica
53317304;31/12/2023;01:10:00;CRIMES CONTRA A PESSOA;CRIMES CONTRA A PESSOA: HOMICIDIO DOLOSO;ES;SERRA;BAIRRO DAS LARANJEIRAS;Via PUblica
